x,y,id
7.81978,47.977647,270
7.83843,47.989594,271
7.845858,47.994504,272
7.808991,47.979045,273
7.82552,48.01061,278
7.8168,48.019016,280
7.858044,48.004961,281
7.8744,47.988993,283
7.85186,47.983418,284
7.879563,47.99018,286
7.808398,47.983124,287
7.81226,48.015324,288
7.82749,47.997575,289
7.812538,48.015381,290
7.854341,47.99114,291
7.81037,47.985523,292
7.824265,48.01079,295
7.853244,48.007265,297
7.85254,47.983404,299
7.849172,47.992375,300
7.8642,48.003372,302
7.856377,47.98355,303
7.864651,48.00682,304
7.854619,47.991384,306
7.894531,47.981405,307
7.85323,48.007433,308
7.824387,47.98111,310
7.84545,47.993223,314
7.85858,47.991656,315
7.830631,47.979643,316
7.855271,47.997224,319
7.854457,47.992361,427
7.84568,47.993578,428
7.812409,48.009584,429
7.863562,47.988839,430
7.84573,47.993548,431
7.834694,47.985481,433
7.844228,48.00537,434
7.81679,48.019011,435
7.849255,47.992614,437
7.84589,47.993431,438
7.8303,47.986495,439
7.854549,47.992352,440
7.84758,47.998384,441
7.8303,47.995214,442
7.811479,47.994904,443
7.859803,47.988841,444
