x,y,id
7.82656,47.982294,271
7.8861,47.988453,274
7.842547,47.98474,276
7.85497,48.015613,277
7.894837,47.985121,278
7.820791,47.98048,279
7.879881,47.990066,283
7.853923,48.005029,284
7.859964,47.988494,286
7.847515,47.998529,287
7.7911,47.996808,288
7.84762,47.999322,290
7.842186,47.99985,291
7.799019,47.98223,292
7.846218,47.9968,294
7.82581,47.986995,297
7.864273,48.00549,300
7.8813,47.985966,301
7.851671,47.997332,302
7.854598,47.99138,303
7.830912,47.982914,304
7.815703,47.993125,305
7.81966,47.978004,306
7.821201,48.006774,308
7.84989,48.000772,310
7.82853,47.976143,313
7.80768,47.983075,314
7.835847,47.984307,316
7.860131,48.002391,319
7.83448,47.984605,425
7.820113,47.98515,427
7.84956,47.984887,428
7.81685,48.019019,429
7.794176,47.99845,431
7.831449,47.9988,434
7.816819,48.019015,435
7.846362,47.988651,436
7.810314,48.012658,437
7.848778,47.999911,438
7.81006,48.012397,440
7.841272,48.01741,441
7.811453,47.9949,443
7.89385,47.984628,444
7.8208,47.980464,445
7.807829,47.983121,448
7.820055,47.98516,449
