x,y,id
11.043452,50.975531,1393
11.017986,50.982408,1374
7.8582,48.024297,1473
11.025893,50.987156,1240
11.005204,51.006335,1203
7.815038,48.016042,1263
7.853938,48.015505,1485
11.023756,50.978249,1226
9.916388,51.540365,1490
11.037128,50.972774,1228
11.035422,50.987737,1221
9.951799,51.52716,1320
11.016397,50.975044,1389
7.829544,48.014741,1550
7.825984,47.981689,1527
7.827126,47.974505,1503
11.038269,50.975738,1496
11.029582,50.972947,1399
11.011408,50.984816,1227
9.934994999999999,51.5366733,1010
9.938367,51.542534,1220
7.894457,47.984341,1528
11.030916,50.968904,1200
11.046688,50.979178,1204
11.043016,50.975608,1398
7.830199,47.972539,1214
11.027241,50.970121,1383
11.033506,50.973155,1518
9.9339166,51.536816599999995,1015
7.85541,48.01604,1351
7.812657,47.980196,1308
11.018945,50.971466,1210
11.036932,50.972703,1201
9.9256716,51.53051,1023
9.944449,51.56332,1230
7.834827,47.992029,1523
11.023909,50.985623,1332
11.036878,50.972719,1250
9.938255,51.571734899999996,1064
7.89413,47.983628,1252
11.012681,50.975291,1457
7.795837,47.981491,1311
7.826041,48.003151,1525
7.868413,48.002594,1520
9.927774,51.536555,1372
9.9281183,51.5198433,1077
7.865457,48.011196,1514
9.9477,51.5253199,1059
11.023463,50.995206,1463
11.006769,50.995325,1401
11.03762,50.972737,1448
9.9370233,51.5311449,1049
9.9336066,51.5563983,1055
11.036987,50.972699,1459
7.829232,47.97447,1458
11.051527,50.966741,1411
7.824876,48.00099,1370
7.80312,47.998011,1288
9.912287,51.537134,1342
9.96028,51.548009,1305
11.046162,50.982228,1403
7.889058,47.986104,1282
11.024792,50.971442,1233
7.842073,48.001905,1505
9.9341683,51.53751,1060
11.024639,50.962574,1440
7.831697,48.009775,1303
9.94465,51.524465,1089
7.847939,48.012602,1544
11.037192,50.972709,1337
7.842504,47.998217,1467
11.024218,50.978086,1368
7.89007,47.98881,1295
11.042946,50.975696,1269
11.038335,50.973003,1475
7.791458,48.001935,1493
7.839697,47.989733,1437
7.82173,47.975421,1333
9.926087,51.565984,1277
11.006609,51.006498,1323
11.019197,51.00274,1313
9.9568766,51.510941599999995,1075
9.963313,51.519073,1207
9.929524,51.529843,1381
7.801565,47.988223,1336
7.808097,48.009898,1312
11.038245,50.973022,1509
11.042321,50.987465,1489
11.048027,50.971584,1362
11.028469,50.964688,1435
11.029991,50.961947,1478
11.031913,50.973281,1307
11.018638,50.971459,1355
11.015688,50.998128,1359
11.008242,50.991155,1304
7.811753,48.013267,1280
7.842782,48.004147,1271
11.028782,50.972761,1249
9.9353866,51.547214999999994,1076
11.014624,50.970696,1488
9.912982,51.535466,1468
7.862072,48.02222,1298
11.038273,50.973027,1297
7.814689,48.014071,1491
11.033036,50.985267,1349
7.832744,47.999253,1264
9.934283299999999,51.542044999999995,1046
11.032922,50.974389,1247
9.936359999999999,51.5288416,1005
11.038375,50.973027,1515
11.039967,50.984917,1330
9.9358349,51.522916599999995,1038
9.9444166,51.5391099,1067
9.9563533,51.536435,1019
9.934188299999999,51.53749,1082
9.928402,51.53707,1461
7.862977,48.011141,1322
11.035379,50.978402,1219
9.9460266,51.528678299999996,1036
7.830072,47.97258,1317
9.922535,51.5412466,1066
11.022533,50.971008,1363
9.9339433,51.5393866,1081
7.871947,47.989651,1385
11.023681,50.987285,1229
11.024247,50.975884,1364
9.946036,51.556523,1465
9.9350383,51.5436866,1071
11.009153,50.980477,1427
7.830182,47.981947,1412
7.808808,47.97905,1501
7.861385,48.024345,1321
9.94196,51.551043,1418
11.061546,50.960433,1242
7.854387,47.991608,1338
9.956531,51.5398,1481
11.038263,50.973074,1451
9.941076,51.539498,1361
11.04572,50.982742,1402
7.832136,47.980243,1267
9.926924,51.565607,1536
11.012701,50.975928,1542
7.852813,48.021229,1215
9.969246,51.51305,1444
10.99765,50.960648,1357
11.042453,50.978114,1251
9.952485,51.5177233,1030
11.017795,50.986803,1237
9.944201,51.542569,1324
9.9585233,51.5210249,1069
7.820173,47.985704,1436
9.9444266,51.536879899999995,1098
9.935071599999999,51.5270083,1065
11.039733,50.984862,1404
11.033383,51.003917,1414
9.947662,51.529708,1390
11.045078,50.974329,1533
9.932559,51.55102,1213
9.930897,51.534718,1380
9.9334483,51.5219333,1008
7.794471,47.99629,1352
9.932174999999999,51.5738683,1027
9.947424999999999,51.539474899999995,1072
11.037774,50.97297,1378
11.018514,50.975355,1284
9.927037,51.535429,1236
9.9353499,51.57248,1078
9.933897,51.538809,1244
9.937396,51.514279,1426
9.942536,51.550258,1235
11.018642,50.971433,1239
9.933637,51.540019,1482
11.018493,50.975291,1348
11.015618,50.968985000000004,1464
7.841033,47.995107,1290
11.027133,50.972109,1241
11.026391,51.002512,1343
7.839992,47.985633,1438
7.828905,48.007471,1407
11.047348,50.973104,1369
11.027254,50.970332,1442
9.9264183,51.5335116,1096
9.9385633,51.5237966,1042
9.945155,51.5302449,1086
9.9309633,51.5352566,1061
7.794968,47.977336,1516
7.801434,47.97855,1530
9.932184,51.523201,1225
7.836871,47.98473,1519
11.032085,51.001328,1420
9.912985,51.535323,1367
9.941793299999999,51.558408299999996,1063
11.062605,50.959024,1276
7.794667,47.999073,1268
7.828416,47.976044,1522
7.83951,48.000293,1487
7.862916,48.000296,1470
7.823456,47.983336,1301
11.039339,50.989836,1256
7.840229,47.980617,1253
7.819674,48.019704,1278
9.94966,51.540319999999994,1004
7.791667,47.995936,1538
9.91433,51.541433299999994,1020
7.811467,47.998032,1255
7.860138,47.985294,1506
7.802863,47.97601,1289
7.841307,48.003991,1499
11.019521,50.968025,1392
9.934043299999999,51.538136599999994,1052
7.830821,47.997879,1498
9.9127683,51.5363949,1014
9.940268,51.541318,1209
7.831643,48.010234,1540
7.856847,48.022597,1406
9.92818,51.5368783,1017
9.95136,51.513536599999995,1013
9.93418,51.5386983,1073
11.027154,50.971911,1379
9.9573849,51.5365116,1006
7.864456,48.002015,1492
11.03292,51.002905,1345
9.933578299999999,51.5722283,1001
11.044228,50.983812,1261
11.009177,50.979948,1358
9.924035,51.5671816,1057
11.015189,51.008116,1425
9.93641,51.542155,1018
7.860147,47.999657,1534
11.021847,50.97101,1417
9.9343583,51.536879899999995,1011
9.95691,51.519479,1395
11.012018,50.971027,1500
9.933708,51.536904,1551
7.832498,47.999593,1508
7.819773,47.984765,1510
9.938301,51.545632,1259
11.037127,50.972746,1328
9.949942,51.548653,1327
11.03048,50.995762,1356
9.926484,51.533536,1416
7.858065,48.019355,1455
7.840175,47.987743,1340
11.03201,50.991015,1341
7.791725,47.998971,1535
9.939555,51.544446,1431
11.039462,50.984866,1384
11.04014,50.971625,1432
11.043869,50.975855,1382
11.037426,50.972954,1354
11.029048,50.963142,1205
11.038887,50.973363,1446
11.040141,50.971671,1397
9.962252,51.511717,1262
7.847576,47.997823,1314
11.0558,50.968444,1353
9.92955,51.529829,1272
11.015008,50.970996,1234
11.030896,50.965152,1350
7.863436,48.027742,1319
11.010306,50.985419,1400
9.93877,51.545111,1466
9.940404899999999,51.521623299999995,1040
7.827036,48.005495,1257
11.043453,50.97499,1502
9.956299,51.545721,1388
7.866825,48.004466,1300
9.933824999999999,51.534421599999995,1068
11.037834,50.97304,1531
7.837028,47.991193,1539
9.9450883,51.5294933,1058
11.022358,50.971175,1549
9.927711,51.536369,1206
7.885892,47.985188,1293
9.934792,51.535973,1429
9.911555,51.538708299999996,1039
11.039857,50.985901,1238
7.828258,47.973346,1294
9.9303166,51.5372766,1084
11.038183,50.973016,1248
7.894202,47.986577,1265
7.828218,47.971599,1273
11.015502,51.007028,1302
7.829739,47.996391,1479
7.836185,48.00968,1299
7.818976,47.994412,1281
11.050614,50.968522,1469
9.944977,51.53816,1266
11.026578,50.997105,1517
7.839665,48.00532,1415
9.934983299999999,51.52444,1070
9.9331216,51.5465616,1002
11.040317,50.984829,1371
7.859483,48.024589,1480
11.040052,50.971568,1260
9.962371599999999,51.511463299999996,1029
9.937697,51.541636,1428
9.9499199,51.536866599999996,1088
9.948481,51.543697,1532
7.800188,47.991923,1513
9.935874,51.530799,1212
7.890063,47.988739,1224
9.933397,51.521861,1202
9.937697,51.525889,1231
7.836571,47.983825,1405
7.795262,47.977411,1495
