x,y,id
7.852555,47.993452,5167a650-5b64-4a46-9f3b-c7e008027e8c
7.86719,48.006848,73ddf7c8-95ed-4a9c-b111-29d9be9d49c5
7.835307,47.994355,e9dcd099-ebf9-4c7e-843a-d6849b96b39e
7.82237,47.97683,753a98e5-c735-4cad-90c6-607641de9f7a
7.867363,48.006752,a911db84-5f00-4f2a-acb1-32cd1ad4db13
7.848043,47.997977,7797180c-b105-43a0-882c-7e57363582d2
7.82237,47.976977,c34fed67-a780-49f1-be37-e38a6631dda6
7.812695,48.010185,4c36c25c-5b95-460a-a260-fe3941b0964d
7.840405,48.00043,ddb15821-3b77-4dfb-bb47-1cbd85be79d6
7.841192,48.003882,86674639-9043-4df7-a6bd-590725c7721d
7.811807,48.018395,dee56863-9054-452e-ba0a-d5dba05ef371
7.84891,48.010337,9d3eb597-0a68-4586-ade0-d94bf4ac6953
7.81992,48.001967,8fa7718d-a41a-4100-8be3-e269b87037c1
7.847118,47.993003,bbab412a-01ec-4165-9d2c-52a7c49cc15d
7.827788,47.972335,0d0083aa-64f2-46c4-a11b-622578a46fcd
7.831735,48.010133,d16336c7-7eed-49e4-b976-9d1a350b1539
7.822273,47.976813,bd9d0816-0c38-41ea-83c1-b7429e9e271d
7.848335,48.01495,0a5ccd59-f41b-4e6a-acee-8d26adac68aa
7.805715,48.011317,090102eb-3fc1-452f-8fa5-bebf1cc10b32
7.852648,47.988188,0bd19dae-335f-43de-bd89-49099f90bd8d
7.806112,47.985775,68774f01-3924-4f31-8afb-ca4a93c75ef1
7.845222,47.993725,1183d940-e445-4552-9151-371a5b003a5f
7.822157,48.00654,845b0970-4154-4baa-a04b-fd891f009b84
7.809347,47.993357,6da7e5d1-2860-4b57-87fc-d9d026109fb0
7.838255,48.001142,34aa2893-b5f5-4c76-a4e3-66f9467a2de2
7.812772,48.006132,cb501f0e-9930-4985-8d27-dd474bab8298
7.84518,47.993738,0751e245-6bb1-4f19-8598-3dab0af60fca
7.816095,47.98564,bffa96df-a3b7-4e68-9fba-68173a7fde24
7.819857,48.00202,f88bccc6-9801-4f04-b0ec-2ef8622f07f4
7.873207,48.005583,31d161f8-1543-42f8-a71b-eec6a47cc4dd
7.841528,47.985828,e5faee0a-00fb-4eee-a7fc-c00f89995456
7.841802,47.984218,cbe29a34-bc6b-485a-8787-497f2e1c8fd3
7.857223,48.030253,18176487-45ad-4036-8ac8-a713a905ad96
7.817652,47.997263,f973a670-bddd-4fa7-b0ca-73f9e60b60d4
7.800502,48.016673,71bd5d95-65fa-47d4-a944-f5bf1d08b21c
7.826857,48.015772,a91184d9-904e-4e6f-91be-1a9d0a21f3f0
7.855007,48.01963,dfa5b32f-db9d-47a0-adb6-93631c59441b
7.801573,48.022633,c39ca9f0-df2c-402e-bf83-cb3c84f9f7e8
7.882502,47.985798,028e2634-e49e-4803-b050-a3687130fe80
7.835597,48.028935,547a23d9-03ca-493a-97ac-5fd7cad8049e
7.862488,48.006862,0133da15-a433-4b13-8979-5b66a4ec6eeb
7.826487,48.003455,4b787ddb-e523-4c4a-b922-2b60d6ad0775
7.839853,47.997615,2fe58f59-7744-441a-9faa-4038c4fb0c4f
7.80934,47.993357,81a404ba-d2d5-461b-9689-c0d7bbd98a2a
7.821142,48.006682,0cbcf0a2-a189-4d64-a0e8-6fb3fe65c3e1
7.826532,47.982202,fc61a799-8ae8-4ee7-96a8-ef3021bd21da
7.845165,47.993747,9fa6bf2f-e376-42f5-816f-cb8c544f296d
7.850028,47.99838,186480a2-ae89-4d4c-9ea6-ce4c162f886d
7.809272,47.999078,0c3434e9-eab3-44e9-8ce4-44524384eabd
7.8480550000000004,47.988877,18a93e70-ee4c-47cd-9e4e-8cbff4df952d
7.810475,48.012518,8a905ab9-79ab-45ef-a775-c634b0e1835c
7.83747,47.989703,43945fd3-e492-4305-a670-7b72714a9486
7.822595,47.983495,21a4ed8a-6fca-46f8-817c-7bc3623d607b
7.848118,47.998157,fd82fff3-2b94-4bd6-8adc-eb59a4c8537c
7.823002,48.018868,c2bbfff5-bb2b-42ba-b300-f70e0183b398
7.845603,47.985308,58785851-0c7c-4164-86a0-22926decddf3
7.8005320000000005,48.016708,0dc08be7-f122-40c9-a397-462d61b9fa42
7.809268,47.999052,07266af2-5f9f-4ca1-864b-aa2e3b4b272e
7.838697,47.985667,c2766633-ce2d-4d02-abe0-ff5fed6425c2
7.867362,48.006747,aac46a8d-ff76-42b2-acb6-136953e41d2e
7.907665,47.98541,091d8130-095c-4d91-8901-2cd7fd789ff7
7.827758,48.010187,17f27925-b02c-4fd2-878f-eb91ba07b56f
7.817795,48.00831,6923616d-7c8f-4da2-8f00-633350ea00d6
7.8151530000000005,47.997913,00eeb7f6-600f-4681-9ece-f6deabd24959
7.852967,48.020845,f256432f-4e43-4aea-a7d0-cc1c44e274cb
7.864035,48.01751,9286d649-b25b-4b21-aba8-9f8abd118919
7.87202,47.990267,75f76e41-3646-47cc-9b50-6481d39e02e4
7.854478,48.003497,c9af4a15-bdc6-43c5-8252-11f979ec40a3
7.847912,48.013072,3a4ddf88-a82a-4c5c-b204-22b628129ea4
7.838237,48.001192,f8afc0e3-6d46-4836-a459-d8d044ef4ddc
7.846042,47.99116,ca7844b8-c2d3-4d4c-aefa-4b579ff4ebe4
7.90379,47.984887,56d4b3e8-afd3-49e7-993a-a1c56df3a3e1
7.828847,47.994067,6e4e625c-e87e-4c0b-8e32-18d592c5aa65
7.858555,47.990112,144ce8cb-c89c-453d-9106-b7b4157dbb45
7.844542,48.032037,f082a9e9-49ef-45f9-a732-3bea0537a446
7.865977,48.002623,702657c0-9d10-418e-b345-ad21ad47b57e
7.9072130000000005,47.980277,e3517b20-a3c4-41e4-bc80-a5ab933d2c7d
7.84708,47.993057,454f4e0c-ecbc-425b-a566-abcbaeb65229
7.844422,48.032083,69befeb0-ddff-426d-93dd-6168a28d9232
7.854428,47.99699,b0c81024-673c-4502-8b9f-a939a487aa9f
7.823217,48.015907,55e9ac35-4c4c-42cd-9197-524dc068cedd
7.842328,48.00154,6770d6f6-59ad-4218-805d-a230ae8eb676
7.812245,48.012362,764c6dc2-3d4a-41aa-bc2b-802c66d6310c
7.836127,47.995432,33e051b1-864d-4c11-83a2-337cce46f0cd
7.85976,47.98799,9ef6a0e3-7c61-496d-900d-b993e69a50f0
7.844458,48.032045,88134fe7-2ca4-4b78-9d9e-cff9343621fd
7.826988,47.997333,b55259c1-1c28-4ee9-b133-ea3b8ea2c908
7.837283,47.991227,13394bf5-22d0-452e-ac74-28864248bb92
7.811362,48.021002,2fbb03da-8bd5-4ae1-a576-6ad7b3948390
7.812195,47.993595,7b0f4ef0-9834-4d0d-af99-2c04e409791e
7.809163,48.026548,4aeb98aa-e074-47cb-a249-8a3c3f990e6f
7.809383,47.999032,69d4eb73-5e9d-4981-a079-4eb588441a23
7.872838,47.987432,e0ba8882-1e1b-48a6-9757-f270b008905c
7.834625,47.992042,8186beb7-864a-43ab-81c6-0f92967bd45f
7.823153,48.015912,55c541ba-418e-4548-b356-f41bda574470
7.8230319999999995,47.976148,e960779c-e111-4475-8265-f774eb3da195
7.850932,48.014635,df30eb89-a6d5-4eec-a329-44281c03c4f1
7.894877,47.981547,94713f0e-fb14-4834-8853-0e1f1867008c
7.907783,47.979078,29793ba1-6e23-471a-b843-be4a5642caf4
7.839818,48.002435,f9b229a7-8589-4ee3-9c3d-6b7486157816
7.8637820000000005,48.034782,14ded619-25c3-42a5-9022-0baa47ca2368
7.844552,48.000028,7d9877a3-7123-4048-9975-c892bb576790
7.865842,48.00263,3a749812-23df-41d4-9ea1-c669ac6f985b
7.89012,47.988755,180feb5d-d869-4a3c-bcff-8352256ae8f8
7.807233,48.014255,7956ac51-3d94-422d-b858-78e5f489871a
7.852062,47.985475,9af87162-6866-4d35-b278-ad8d5a20c243
7.839247,48.021343,153086fe-d4fd-4c14-a49c-da08e26420a0
7.824775,47.974557,e891ad2d-2fce-464b-8476-56007dcb6c99
7.868453,47.992088,10b5dc28-0cfc-453a-9be4-cf27c37d749b
7.907132,47.980248,c46e4a49-b445-42fe-b213-c827b33aab95
7.850123,48.026468,2cfe5ce4-79ed-4e23-8289-91c4d5658b6f
7.848083,47.998073,6da6cb11-d54e-4c05-a84d-3fbb0c0d1846
7.808367,47.997495,e7c28ca7-8f00-417a-8cd4-0e4a8be59e39
7.847745,48.00999,32ed49b3-ed32-4639-bd59-a5386d58091f
7.819735,47.977992,01bffa4c-f984-4937-9a29-d44bb3058da7
7.8574079999999995,47.988372,65ccfefa-ab61-4b6a-8938-725918f30de3
7.813957,48.0101,dc24b589-ffe0-40c6-bf74-63ba2a60fd38
7.854067,47.983808,28417232-8b8b-46d5-ad7a-55abbc946ca0
7.845177,47.99372,3e91293d-20aa-4cd0-be68-a9167146b70f
7.824003,47.998422,2d5a1f59-f28f-416a-9f92-bfc77658c7c4
7.844482,47.991298,4a502109-7134-4d78-91e0-9bee4d886039
7.848775,48.010325,448ed4af-c2d0-4c1e-81a8-2d117e74cfdb
