x,y,id
7.84503,47.983399,1281
11.023931,50.97821,1404
9.934295,51.566836,1262
9.93429,51.566839,1235
11.040823,50.983809,1518
11.037498,50.972906,1502
11.031515,50.979463,1472
9.924188299999999,51.567229999999995,1057
9.927547,51.523137,1305
9.9311666,51.5725249,1091
9.9474083,51.5394066,1072
7.810923,48.010515,1289
7.807989,47.987382,1550
11.045831,50.984834,1210
7.818088,48.018203,1452
7.813325,47.990874,1370
9.9361116,51.54217,1004
7.853005,48.018754,1498
7.827752,47.974397,1437
11.037022,50.973157,1328
9.94027,51.554035,1460
9.9325583,51.5422966,1015
11.022713,50.983672,1346
11.045612,50.97214,1341
11.037378,50.979147,1549
9.965353,51.52173,1360
11.019802,50.982838,1411
11.037266,50.972944,1350
9.943805,51.521601,1202
11.023799,50.978223,1533
9.9413883,51.5394283,1082
9.925121,51.540196,1225
11.03266,50.974176,1420
7.860322,48.026502,1264
7.832389,47.999902,1484
7.822873,48.006493,1491
7.819608,48.019728,1513
9.9475483,51.54309,1095
7.818229,48.015864,1336
9.9123816,51.538881599999996,1008
11.027184,50.965674,1488
9.9332,51.5465649,1067
11.010479,50.972429,1364
7.86033,48.026473,1294
7.823202,47.99849,1268
11.036915,50.978766,1398
9.934579,51.532346,1426
9.913402,51.538208,1213
11.036845,50.978601,1358
9.932256599999999,51.5232216,1032
7.822526,48.009312,1352
10.997972,50.960634,1432
7.823289,48.006379,1467
9.9395566,51.554629899999995,1014
9.952728,51.549111,1381
7.832239,47.999645,1316
11.016257,50.96894,1478
11.03084,50.996679,1400
7.823885,48.000166,1351
9.960865,51.548211,1373
9.922337,51.541127,1211
7.808465,48.009903,1273
7.863125,48.027377,1300
9.959588,51.524053,1272
9.950845,51.544138,1320
11.03732,50.97275,1451
7.820921,48.013921,1470
11.046631,50.977048,1397
7.845325,47.991681,1534
9.935346,51.545021,1490
11.013885,50.979244,1500
7.811022,47.993643,1537
7.849005,48.008905,1473
11.018386,50.969538,1247
11.038447,50.977512,1435
7.819535,48.019812,1319
7.786844,48.000901,1293
7.890216,47.988632,1303
11.056317,50.970972,1237
7.893922,47.986463,1298
7.860405,48.02647,1280
9.92682,51.566645,1013
11.045312,50.959275,1205
9.914698,51.53715,1245
11.042551,50.978235,1276
11.018698,50.996715,1509
9.9561716,51.526368299999994,1055
11.016155,51.004768,1374
7.832819,47.992474,1312
9.953529,51.531389,1532
9.936453,51.523893,1327
9.9477833,51.5376,1075
7.810956,48.010645,1282
9.946077,51.543818,1230
11.025987,50.972619,1337
11.044863,50.981442,1241
9.936344,51.547664,1395
7.823131,48.015814,1487
7.832301,47.999769,1224
9.936926,51.519693,1428
9.939284,51.564409,1416
7.895637,47.986838,1263
7.855402,47.983785,1321
7.836114,47.996364,1274
9.934411599999999,51.5376766,1088
7.851327,48.011158,1407
11.028155,50.970392,1226
11.043721,50.975754,1496
11.038955,50.963929,1542
11.030128,50.987025,1229
9.929144,51.530017,1206
11.03107,50.996783,1348
11.03802,50.975967,1354
7.858028,48.01954,1546
11.010333,50.972604,1200
7.795905,47.995899,1485
7.789238,48.003557,1520
11.055441,50.968826,1469
9.950003299999999,51.546383299999995,1017
11.037948,50.972947,1425
7.835725,48.010912,1474
9.9390166,51.5211549,1036
9.930231599999999,51.5407716,1081
11.038731,50.97333,1353
9.9594933,51.519696599999996,1052
11.01005,50.965186,1260
11.041781,50.968462,1403
7.829914,47.972516,1528
7.843515,47.999394,1338
7.863047,48.027405,1317
11.009246,50.98051,1203
11.038408,50.978839,1219
11.037887,50.973051,1369
11.018303,50.982643,1463
9.947187,51.541624,1465
11.037098,50.972886,1446
9.9507583,51.5395233,1059
11.055418,50.968868,1304
9.93924,51.5477316,1006
9.96302,51.514644999999994,1070
7.834967,48.011701,1499
7.829345,47.971761,1527
11.043745,50.975785,1201
11.061344,50.960648,1427
9.9467316,51.520134899999995,1018
9.937324,51.521176,1212
11.023879,50.978245,1330
9.9566083,51.511168299999994,1044
7.851428,48.011843,1501
11.022384,50.9842,1517
11.038325,50.973029,1269
9.92451,51.540234,1536
7.863953,48.022846,1516
7.831335,47.993177,1539
11.04343,50.975721,1371
9.931936,51.524293,1361
7.837056,47.99622,1523
9.934098299999999,51.5368566,1039
7.863067,48.02741,1540
11.042,50.968829,1393
7.832172,47.999541,1216
11.038232,50.973105,1297
7.818104,48.018309,1267
7.872585,47.992125,1410
9.9368216,51.53368,1043
9.9310633,51.571979899999995,1068
9.9419516,51.5363633,1025
11.016912,50.972329,1233
11.035271,50.978318,1261
11.043701,50.975742,1242
9.937745,51.57143,1096
11.02957,50.962372,1515
11.054283,50.970554,1414
9.932679,51.54872,1266
9.938293,51.545604,1390
7.85597,48.021513,1255
11.037137,50.988872,1402
7.823167,48.006323,1522
9.9401516,51.5221966,1041
7.866768,48.004447,1458
9.9416999,51.529296599999995,1010
11.044272,50.972232,1349
9.9279466,51.538676599999995,1027
7.818099,48.018226,1252
7.827857,48.009008,1290
11.038167,50.979255,1343
11.023913,50.978243,1238
11.055831,50.971088,1356
9.939764,51.534531,1431
9.9635766,51.5149183,1042
9.9390216,51.5340516,1071
7.844953,48.032902,1257
11.015193,50.975414,1417
9.930591,51.529787,1482
11.02779,50.987512,1489
7.867284,48.006696,1288
9.933873,51.53434,1429
11.048058,50.969970000000004,1240
9.93877,51.545242,1551
7.859404,48.024844,1415
11.018669,50.982664,1234
11.015265,50.9696,1464
9.928632,51.521589,1231
7.863435,47.988466,1424
11.016331,50.979586,1457
11.036711,50.978683,1531
11.019478,50.97292,1332
7.840612,47.990612,1214
7.828453,48.006881,1406
11.03615,50.985415,1227
9.922517,51.567302,1277
9.9327233,51.5494583,1038
7.832253,47.999797,1438
7.866968,48.02043,1439
7.845247,47.99174,1278
11.036376,50.987673,1204
9.9277783,51.5347416,1089
11.043387,50.983264,1256
11.002736,51.005758,1302
11.024267,50.962478,1249
11.03711,50.972808,1384
9.965336599999999,51.5217549,1080
11.029578,50.978336,1362
11.018841,50.972368,1459
7.805172,47.995714,1413
7.829317,47.971807,1454
9.945192,51.553602,1466
9.933998299999999,51.5267866,1049
9.935968299999999,51.524841599999995,1065
7.893854,47.98458,1492
11.037826,50.979112,1389
7.809262,48.011432,1493
9.960445,51.54812,1367
7.832263,47.999633,1450
11.023884,50.978236,1318
7.82768,48.013701,1265
11.038327,50.983523,1357
7.832447,47.999817,1504
9.953758,51.544264,1380
9.9349166,51.5416466,1098
7.828407,48.006386,1455
7.864547,48.022313,1510
11.036884,50.972923,1313
11.029325,50.977621,1355
7.829996,47.985572,1519
9.952079,51.557595,1461
9.9306866,51.536229899999995,1034
9.926263299999999,51.527803299999995,1030
11.037562,50.973425,1345
9.933015,51.548302,1324
9.93786,51.541384,1418
9.933565,51.560863,1394
7.838734,47.984274,1295
9.9436916,51.5244316,1005
11.025966,50.961648,1382
7.801117,47.993866,1535
