x,y,id
7.855417,47.997003,273
7.832794,48.009143,279
7.84576,48.014511,281
7.87441,47.988996,283
7.86233,47.991085,284
7.822179,48.01196,285
7.814012,48.01742,288
7.89513,47.985513,290
7.845742,48.01454,291
7.86464,48.006835,294
7.805394,48.00866,296
7.825851,47.986965,297
7.856373,47.98354,303
7.81978,47.977684000000004,306
7.81713,48.015014,308
7.804479,47.996081,309
7.789854,47.99715,314
7.858617,47.99171,315
7.846362,47.988669,316
7.85316,47.997835,425
7.804034,47.9981,426
7.877618,47.98838,428
7.837603,47.98614,433
7.85485,47.993268,436
7.830783,48.023363,438
7.791069,47.996852,439
7.828394,47.976203,441
7.830363,47.995266,442
7.811469,47.994908,443
7.82656,47.982302,445
7.868582,47.987491,448
7.848261,47.991063,449
